"mes_dia","media_notificacoes_dia","data","real","predito","regiao","r2","mae","mape","msd","mse","rmse","ano_inicio","ano_fim","chave"
"9-27",26,"2020-09-30",63,50,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"9-28",26,"2020-10-01",64,42,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"9-29",27,"2020-10-02",63,41,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"9-30",28,"2020-10-03",65,55,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-1",29,"2020-10-04",66,54,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-2",29,"2020-10-05",67,44,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-3",28,"2020-10-06",68,34,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-4",28,"2020-10-07",64,43,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-5",28,"2020-10-08",60,45,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-6",28,"2020-10-09",57,42,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-7",25,"2020-10-10",55,43,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-8",22,"2020-10-11",51,47,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-9",22,"2020-10-12",47,48,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-10",22,"2020-10-13",47,53,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-11",21,"2020-10-14",48,49,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-12",21,"2020-10-15",48,49,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-13",21,"2020-10-16",48,46,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-14",23,"2020-10-17",47,42,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-15",24,"2020-10-18",48,41,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-16",24,"2020-10-19",48,42,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-17",23,"2020-10-20",50,42,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-18",22,"2020-10-21",50,44,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-19",22,"2020-10-22",50,41,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-20",23,"2020-10-23",49,34,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-21",21,"2020-10-24",47,33,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-22",21,"2020-10-25",48,27,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-23",21,"2020-10-26",48,26,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-24",19,"2020-10-27",47,37,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-25",21,"2020-10-28",46,28,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-26",21,"2020-10-29",45,31,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-27",19,"2020-10-30",47,34,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-28",20,"2020-10-31",46,38,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-29",20,"2020-11-01",49,25,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-30",20,"2020-11-02",49,28,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"10-31",21,"2020-11-03",48,31,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-1",21,"2020-11-04",48,29,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-2",20,"2020-11-05",50,41,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-3",20,"2020-11-06",51,38,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-4",19,"2020-11-07",54,40,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-5",18,"2020-11-08",53,40,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-6",18,"2020-11-09",52,43,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-7",18,"2020-11-10",56,37,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-8",17,"2020-11-11",59,40,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-9",17,"2020-11-12",56,35,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-10",16,"2020-11-13",55,37,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-11",17,"2020-11-14",57,39,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-12",18,"2020-11-15",60,37,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-13",17,"2020-11-16",61,32,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-14",15,"2020-11-17",58,34,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-15",15,"2020-11-18",58,29,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-16",16,"2020-11-19",60,25,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-17",17,"2020-11-20",67,27,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-18",16,"2020-11-21",67,23,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-19",16,"2020-11-22",64,20,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-20",17,"2020-11-23",67,30,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-21",17,"2020-11-24",68,30,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-22",16,"2020-11-25",70,29,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-23",16,"2020-11-26",70,37,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-24",16,"2020-11-27",64,42,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-25",16,"2020-11-28",62,36,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-26",15,"2020-11-29",62,27,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-27",14,"2020-11-30",61,28,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-28",15,"2020-12-01",66,28,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-29",15,"2020-12-02",65,24,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"11-30",14,"2020-12-03",66,19,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-1",14,"2020-12-04",68,23,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-2",14,"2020-12-05",68,21,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-3",15,"2020-12-06",67,21,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-4",14,"2020-12-07",67,18,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-5",13,"2020-12-08",65,15,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-6",12,"2020-12-09",66,16,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-7",13,"2020-12-10",69,23,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-8",13,"2020-12-11",69,22,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-9",13,"2020-12-12",70,22,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-10",12,"2020-12-13",73,28,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-11",13,"2020-12-14",72,27,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-12",13,"2020-12-15",72,27,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-13",15,"2020-12-16",69,29,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-14",14,"2020-12-17",68,25,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-15",15,"2020-12-18",70,22,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-16",13,"2020-12-19",67,22,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-17",12,"2020-12-20",68,22,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-18",11,"2020-12-21",66,16,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-19",10,"2020-12-22",65,16,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-20",10,"2020-12-23",66,20,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-21",9,"2020-12-24",63,18,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-22",9,"2020-12-25",60,16,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"12-23",9,"2020-12-26",58,14,"sul",0.8520757013013089,37.40800000000003,1.1083759513276934,37.40800000000003,1719.4240000000004,41.46593782853585,2013,2019,"sul2020"
"1-1",12,"2019-01-01",14,15,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-2",10,"2019-01-02",15,14,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-3",11,"2019-01-03",16,15,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-4",10,"2019-01-04",16,15,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-5",10,"2019-01-05",15,17,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-6",10,"2019-01-06",14,16,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-7",9,"2019-01-07",14,16,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-8",7,"2019-01-08",13,16,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-9",8,"2019-01-09",12,16,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-10",9,"2019-01-10",12,17,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-11",9,"2019-01-11",11,16,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-12",10,"2019-01-12",12,17,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-13",10,"2019-01-13",11,16,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-14",9,"2019-01-14",11,16,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-15",9,"2019-01-15",11,17,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-16",10,"2019-01-16",10,17,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-17",9,"2019-01-17",9,16,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-18",8,"2019-01-18",11,16,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-19",8,"2019-01-19",11,17,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-20",8,"2019-01-20",11,17,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-21",9,"2019-01-21",11,17,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
"1-22",8,"2019-01-22",11,16,"sudeste",0.8297669534608482,110.14741035856576,2.8511889887694566,110.14741035856576,14424.45019920318,120.10183262216768,2013,2019,"sudeste2019"
